name,description,tags,node_type,location,centroid
Dempwolffstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.965369 53.45833),
Duvenstedter Markt - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.108195 53.703318),
Döhrnstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.954918 53.596915),
Dörpsweg - Gymnasium,,,['POI'],POINT(9.911365 53.607822),
Eduardstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.947653 53.571967),
Eenstock - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.094507 53.605324),
Ehestorfer Weg - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.952836 53.455358),
Eidelstedt - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.888951 53.613211),
"Eimsbüttler Modell, Oberstufenhaus",,,['POI'],POINT(9.970766 53.575339),
Elbinselschule - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.010078 53.501216),
Elbkinder Grundschule,,,['POI'],POINT(9.829301 53.56644),
Elbschule - Bildungszentrum Hören und Kommunikation,,,['POI'],POINT(9.898804 53.55281),
Elfenwiese - Sonderschule,,,['POI'],POINT(9.970489 53.43994),
Emil-Krause-Gymnasium,,,['POI'],POINT(10.057886 53.579363),
Emilie-Wüstenfeld-Gymnasium,,,['POI'],POINT(9.9715 53.57111),
Eppendorf - Gymnasium,,,['POI'],POINT(9.98468 53.58484),
Erich-Kästner-Grund- und Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(10.120012 53.614011),
Eschenweg - Sprachheilschule,,,['POI'],POINT(10.01629 53.625917),
Eulenkrugstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.184201 53.64574),
Fahrenkrön - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.097014 53.616344),
Farmsen - Gymnasium,,,['POI'],POINT(10.108845 53.611132),
Finkenwerder - Gymnasium,,,['POI'],POINT(9.876529 53.532174),
Finkenwerder - Stadtteilschule,,,['POI'],POINT(9.876529 53.532174),
- Stadtteilschule,,,['POI'],POINT(9.835611 53.473865),
Forsmannstraße - Primarschule mit Vorschulklasse,,,['POI'],POINT(10.014219 53.583686),
Fraenkelstraße - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(10.03752 53.599165),
Franz-von-Assisi-Schule - Haupt- und Realschule,,,['POI'],POINT(10.055298 53.585765),
Franzosenkoppel - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.871653 53.607471),
Freie Schule Hamburg e.V. - Hauptschule,,,['POI'],POINT(9.985553 53.511386),
Fridtjof-Nansen-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.869609 53.59992),
Frieda-Stoppenbrink-Schule - Sonderschule,,,['POI'],POINT(9.863485 53.47665),
Friedrich-Ebert-Gymnasium,,,['POI'],POINT(9.963019 53.465618),
Friedrich-Frank-Bogen - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.17824 53.492056),
Friedrich-Robbe-Institut - Sonderschule,,,['POI'],POINT(10.063937 53.569596),
Fritz-Köhne-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.039115 53.536128),
Fritz-Schumacher-Schule - Stadtteilschule,,,['POI'],POINT(10.022929 53.657902),
Frohmestraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.920858 53.633051),
Fuchsbergredder - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.121721 53.562176),
Furtweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.900411 53.604966),
Fünfhausen-Warwisch,,,['POI'],POINT(10.134347 53.44855),
"GBS ""Global Kids"" Schule Potsdamer Straße",,,['POI'],POINT(10.150763 53.584004),
"GBS ""Radau"" Schule ""Am Soren""",,,['POI'],POINT(10.181099 53.592649),
"GBS ""Schülernest"" Schuel Hasenweg",,,['POI'],POINT(10.119565 53.638222),
"GBS Schule ""Nydamer Weg""",,,['POI'],POINT(10.155125 53.617684),
"GBS Schule ""Ochsenwerder""",,,['POI'],POINT(10.073629 53.471926),
"GBS Schule ""Sachsenweg""",,,['POI'],POINT(9.959821 53.641263),
"GBS Schule ""Tonndorf""",,,['POI'],POINT(10.130729 53.586989),
"GBS Schule ""Wesperloh""",,,['POI'],POINT(9.862486 53.575792),
"GBS Schule ""Windmühlenweg""",,,['POI'],POINT(9.871776 53.567288),
Ganztagsgrundschule Am Eichtalpark,,,['POI'],POINT(10.095326 53.582674),
Ganztagsgrundschule Arnkielstraße mit Vorschulklasse,,,['POI'],POINT(9.952686 53.564181),
Ganztagsschule Bernstorffstraße - Sprachheilschule,,,['POI'],POINT(9.959208 53.558954),
Ganztagsschule Carsten-Rehder-Straße - Sonderschule,,,['POI'],POINT(9.94911 53.545368),
Ganztagsschule Ernst-Henning-Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.226938 53.484189),
Ganztagsschule Fährstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.981681 53.516693),
Gelehrtenschule des Johanneums,,,['POI'],POINT(10.005444 53.589951),
Genslerstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.039452 53.592939),
Gesamtschule Alter Teichweg - Grund- und Stadtteilschule,,,['POI'],POINT(10.06999 53.587521),
Geschwister-Scholl-Stadtteilschule,,,['POI'],POINT(9.856422 53.592459),
Goethe-Gymnasium,,,['POI'],POINT(9.891749 53.598274),
Goosacker - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.84858 53.571956),
Gorch-Fock-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.802397 53.564476),
Gretel-Bergmann-Schule - Stadtteilschule Allermöhe,,,['POI'],POINT(10.166002 53.487019),
Griesstraße - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(10.061227 53.564462),
Grootmoor - Gymnasium,,,['POI'],POINT(10.097444 53.630025),
Groß Flottbek - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.893901 53.566441),
Großlohering - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.178937 53.600721),
Grumbrechtstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.956588 53.46824),
Grund- und Stadtteilschule Eppendorf - mit Vorschulklasse,,,['POI'],POINT(9.974337 53.586821),
Grund- und Stadtteilschule Maretstraße - mit Vorschulklasse,,,['POI'],POINT(9.982597 53.455934),
Grundschule Archenholzstraße,,,['POI'],POINT(10.119258 53.543787),
Grundschule Brehmweg mit Vorschulklasse,,,['POI'],POINT(9.941104 53.584301),
Grundschule Curslack-Neuengamme,,,['POI'],POINT(10.219514 53.448609),
Grundschule Edwin-Scharff-Ring - mit Vorschulklasse,,,['POI'],POINT(10.047757 53.61542),
Grundschule Hegholt - mit Vorschulklasse,,,['POI'],POINT(10.081152 53.605329),
Grundschule Rotenhäuser Damm,,,['POI'],POINT(9.990788 53.511541),
Grundschule am Kiefernberg,,,['POI'],POINT(9.95675 53.460709),
Grundschule beim Pachthof - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.08327 53.551146),
Grützmühlenweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.040541 53.645827),
Gymnasium Langenhorn,,,['POI'],POINT(9.996735 53.652364),
Gymnasium Oberalster,,,['POI'],POINT(10.10082 53.658639),
Gyula Trebitsch Stadtteilschule Tonndorf,,,['POI'],POINT(10.122673 53.594685),
Hamm - Gymnasium,,,['POI'],POINT(10.046991 53.554569),
Hanhoopsfeld - Stadtteilschule,,,['POI'],POINT(9.98993 53.438531),
Hansa-Gymnasium Bergedorf,,,['POI'],POINT(10.22107 53.49336),
Hansa-Kolleg Gymnasium,,,['POI'],POINT(10.045475 53.576291),
Harburg - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.973369 53.459909),
Hasselbrook - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.045059 53.564964),
Haus des Lernens - Stadtteilschule,,,['POI'],POINT(10.125538 53.629153),
Hausbruch - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.894057 53.474376),
Hauskoppelstieg - Sonderschule,,,['POI'],POINT(10.103752 53.541577),
Heidacker - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.89063 53.619021),
Heidberg - Gymnasium,,,['POI'],POINT(10.030831 53.67053),
Heidhorst - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.169524 53.516421),
Heidstücken - Sonderschule,,,['POI'],POINT(10.091662 53.615701),
Heilwig-Gymnasium,,,['POI'],POINT(9.998458 53.604952),
Heinrich-Heine-Gymnasium,,,['POI'],POINT(10.073679 53.665041),
Heinrich-Hertz-Schule - Stadtteilschule,,,['POI'],POINT(10.011085 53.593443),
Heinrich-Wolgast-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.012048 53.556002),
Heisenberg-Gymnasium,,,['POI'],POINT(9.946751 53.456592),
Helene-Lange-Gymnasium,,,['POI'],POINT(9.973826 53.573796),
Helmut-Schmidt-Gymnasium,,,['POI'],POINT(10.013348 53.499949),
Hermannstal - Haupt-und Realschule mit Vorschulklasse,,,['POI'],POINT(10.095336 53.550973),
Hinsbleek - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.0735 53.650262),
Hinter der Lieth - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.944842 53.603599),
Hirtenweg - Sonderschule,,,['POI'],POINT(9.899152 53.552124),
Hochallee - Katholische Grundschule,,,['POI'],POINT(9.985776 53.573509),
Hochrad - Gymnasium,,,['POI'],POINT(9.876581 53.553658),
Hohe Landwehr - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.041119 53.557558),
- Grundschule mit Vorschulklasse,,,['POI'],POINT(9.96799 53.581337),
Horn - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(10.07265 53.556624),
Humboldtstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.026598 53.572977),
Hummelsbüttel - Gymnasium,,,['POI'],POINT(10.041424 53.647266),
Ida-Ehre-Stadtteilschule,,,['POI'],POINT(9.974645 53.574616),
Immanuel-Kant-Gymnasium,,,['POI'],POINT(9.966542 53.432451),
In der Alten Forst - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.935325 53.449063),
Inselschule Neuwerk - Grund-/Haupt- und Realschule mit Vorschulklasse,,,['POI'],POINT(8.490128 53.919344),
Internationale Schule - Gesamtschule mit Vorschulklasse,,,['POI'],POINT(9.860504 53.565195),
Irena-Sendler-Stadtteilschule,,,['POI'],POINT(10.103507 53.639925),
Iserbarg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.76068 53.57457),
Iserbrook - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.812332 53.580439),
Jenfelder Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.133525 53.575246),
Johannes-Brahms-Gymnasium,,,['POI'],POINT(10.082853 53.612771),
Joseph-Carlebach-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.983907 53.568439),
Jugendmusikschule,,,['POI'],POINT(9.993695 53.571943),
Julius-Leber-Schule - Stadtteilschule,,,['POI'],POINT(9.903623 53.625914),
Kaiser-Friedrich-Ufer - Gymnasium,,,['POI'],POINT(9.966545 53.573604),
Kamminer Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.140842 53.618199),
Kapellenweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.987655 53.444894),
Karl-Arnold-Ring - Sonderschule,,,['POI'],POINT(10.024499 53.486789),
- Grundschule mit Vorschulklasse,,,['POI'],POINT(10.117176 53.627345),
Katharina-von-Siena-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.015734 53.651844),
Katharinenschule in der Hafencity - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.994725 53.541915),
Katholische Bonifatiusschule - Grund- und Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.987145 53.505299),
Katholische Schule Altona - Grundschule mit Vorschule und Stadtteilschule,,,['POI'],POINT(9.956234 53.559571),
Katholische Schule Am Weiher - St. Bonifatius Grundschule mit Vorschulklasse,,,['POI'],POINT(9.957585 53.577953),
Katholische Schule Bergedorf - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.215352 53.491523),
Katholische Schule Blankenese - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.822 53.562797),
Katholische Schule Farmsen - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.121813 53.606716),
Katholische Schule Hammer Kirche - Grundschule mit Vorschulklasse und Stadtteilschule,,,['POI'],POINT(10.054868 53.556378),
Katholische Schule Harburg - Grundschule mit Vorschulklasse und Stadtteilschule,,,['POI'],POINT(9.970014 53.458032),
Katholische Schule Neugraben - Grundschule mit Vorschulklasse und Stadtteilschule,,,['POI'],POINT(9.845544 53.472016),
Katholische Schule St. Antonius - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.996556 53.598588),
Katholische Schule St. Joseph - Wandsbek - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.076244 53.573951),
Katholische Schule St. Marien - Eulenstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.924202 53.550891),
Katholische Schule St. Paulus - Grundschule mit Vorschulklasse und Stadtteilschule,,,['POI'],POINT(10.107739 53.54057),
Katholische Sophienschule - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.034681 53.578173),
Kerschensteinerstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.973288 53.461617),
Kielkamp - Sonderschule,,,['POI'],POINT(9.90021 53.572828),
Kielkoppelstraße - Stadtteilschule,,,['POI'],POINT(10.167971 53.589255),
Kielortallee - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.973935 53.571998),
Kirchdorf - Stadtteilschule,,,['POI'],POINT(10.014935 53.492549),
Kirchwerder - Grund- und Stadtteilschule,,,['POI'],POINT(10.202455 53.420208),
Klein Flottbeker Weg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.881699 53.553045),
Klosterschule - Gymnasium,,,['POI'],POINT(10.023506 53.555581),
Knauerstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.99002 53.590403),
Kroonhorst - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.847343 53.588606),
Kurt-Juster-Schule - Sonderschule,,,['POI'],POINT(10.021198 53.613826),
Kurt-Körber-Gymnasium,,,['POI'],POINT(10.12011 53.540625),
Kurt-Tucholsky-Gymnasium,,,['POI'],POINT(9.949074 53.565989),
Königstraße - Grund-/Haupt-und Realschule mit Vorschulklasse,,,['POI'],POINT(9.946401 53.547671),
Landesbetrieb Hamburger Volkshochschule Zentrale,,,['POI'],POINT(9.965363 53.562804),
Landespolizeischule,,,['POI'],POINT(10.006284 53.605587),
Langbargheide - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.889266 53.596568),
Lange Striepen - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.886387 53.477066),
Lehmkuhlenweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.791206 53.585127),
Lemsahl-Mellingstedt - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.104543 53.681841),
Lerchenfeld - Gymnasium,,,['POI'],POINT(10.029603 53.568054),
Lessing-Gymnasium,,,['POI'],POINT(9.977574 53.462723),
Leuschnerstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.207891 53.497295),
Lise-Meitner-Gymnasium,,,['POI'],POINT(9.856617 53.57375),
Lohbrügge - Gymnasium,,,['POI'],POINT(10.206169 53.504564),
Lohbrügge - Stadtteilschule,,,['POI'],POINT(10.206379 53.505047),
Lohmühlen-Gymnasium,,,['POI'],POINT(10.017123 53.558115),
Loki-Schmidt-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.90314 53.552337),
Lokstedter Damm - Sonderschule,,,['POI'],POINT(9.971754 53.607202),
Ludwigstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.965583 53.559882),
Luisen-Gymnasium Bergedorf,,,['POI'],POINT(10.227844 53.491575),
Lutterothstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.952101 53.580449),
Lycée Francais de Hambourg Antoine de St. Exupéry,,,['POI'],POINT(9.957511 53.604047),
Lämmersieth - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.060146 53.588229),
Marckmannstraße - Sonderschule,,,['POI'],POINT(10.041523 53.535909),
Margaretha-Rothe-Gymnasium,,,['POI'],POINT(10.042944 53.598588),
Marie-Beschütz-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.985715 53.591651),
- Gymnasium,,,['POI'],POINT(10.106596 53.566719),
Marion Dönhoff Gymnasium,,,['POI'],POINT(9.807329 53.571433),
Marmstorf - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.964556 53.439099),
Marschweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.761941 53.585083),
Matthias-Claudius-Gymnasium,,,['POI'],POINT(10.072853 53.572984),
Max-Brauer-Schule - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.920871 53.559372),
Max-Eichholz-Ring - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.216823 53.506604),
Max-Schmeling Stadtteilschule,,,['POI'],POINT(10.103784 53.567123),
Max-Schmeling-Stadtteilschule - Standort Denksteinweg,,,['POI'],POINT(10.131245 53.571844),
Max-Traeger-Schule - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.897295 53.616167),
Meiendorf - Gymnasium,,,['POI'],POINT(10.152562 53.624574),
Mendelssohnstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.905979 53.563718),
Michael Schule - Sonderschule,,,['POI'],POINT(9.959448 53.465521),
Mittlerer Landweg - Offene Ganztagsgrundschule (GBS) mit Vorschulklasse,,,['POI'],POINT(10.134174 53.498512),
Molkenbuhrstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.924975 53.590438),
Montessorischule Hamburg-Bergedorf - Grundschule,,,['POI'],POINT(10.24133 53.481281),
Moorflagen - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.945333 53.641145),
Mümmelmannsberg - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.14131 53.52966),
Mümmelmannsberg - Stadtteilschule,,,['POI'],POINT(10.148616 53.529887),
Müssenredder - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.066679 53.655058),
Nettelnburg - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.196321 53.480267),
Neubergerweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.002356 53.66867),
Neue Schule Hamburg - Gesamtschule,,,['POI'],POINT(10.181182 53.59183),
Neugraben - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.863644 53.474861),
- Grundschule mit Vorschulklasse,,,['POI'],POINT(10.037371 53.46788),
Neurahlstedt - Primarschule mit Vorschulklasse,,,['POI'],POINT(10.166105 53.604854),
Niels-Stensen-Gymnasium,,,['POI'],POINT(9.971016 53.457745),
- Stadtteilschule,,,['POI'],POINT(9.951191 53.634045),
Nydamer Weg - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.154525 53.617304),
Nymphenweg - Sonderschule,,,['POI'],POINT(9.971073 53.44113),
Ochsenwerder - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.074519 53.471352),
Ohkamp - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.021343 53.637339),
Ohlstedt - Gymnasium,,,['POI'],POINT(10.142558 53.692267),
Ohmoor - Gymnasium,,,['POI'],POINT(9.959461 53.640718),
Ohrnsweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.816686 53.472657),
Oldenfelde - Gymnasium,,,['POI'],POINT(10.160076 53.61087),
Oldenfelde - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(10.158053 53.612579),
Oppelner Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.144008 53.573214),
Osterbek - Gymnasium,,,['POI'],POINT(10.095142 53.600107),
Osterbrook - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.056042 53.549008),
Othmarschen - Gymnasium,,,['POI'],POINT(9.884014 53.554834),
Otto-Hahn-Schule - Stadtteilschule,,,['POI'],POINT(10.126143 53.580365),
Paracelsusstraße - Sonderschule,,,['POI'],POINT(10.136422 53.597655),
Phorms Campus Hamburg - Bilinguale Grundschule und Gymnasium,,,['POI'],POINT(10.027034 53.547994),
Poppenbüttel - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(10.080839 53.659289),
Potsdamer Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.150321 53.584403),
Privates Gymnasium Brecht,,,['POI'],POINT(10.005704 53.555768),
Privatschule Weber,,,['POI'],POINT(9.985767 53.456941),
Pröbenweg - Sonderschule,,,['POI'],POINT(10.05064 53.553863),
Quellmoor - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.870961 53.478393),
Rahewinkel - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.154785 53.526619),
Rahlstedt - Gymnasium,,,['POI'],POINT(10.145226 53.600384),
Rahlstedter Höhe - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.131249 53.600247),
Raphael-Schule - Sonderschule,,,['POI'],POINT(9.860476 53.551942),
Ratsmühlendamm - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.021817 53.626948),
Reinbeker Redder - Sprachheilschule,,,['POI'],POINT(10.206045 53.511889),
Rellinger Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.942463 53.57411),
Richardstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.039374 53.567601),
Rissen - Gymnasium,,,['POI'],POINT(9.752587 53.580407),
Robert-Koch-Schule - Sonderschule,,,['POI'],POINT(10.020137 53.613089),
Rothestraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.928113 53.548264),
Rudolf-Roß-Grundschule mit Vorschulklasse,,,['POI'],POINT(9.978763 53.552919),
Rudolf-Steiner-Schule Bergedorf,,,['POI'],POINT(10.217084 53.485745),
Rudolf-Steiner-Schule Hamburg-Altona,,,['POI'],POINT(9.922363 53.550959),
Rudolf-Steiner-Schule Hamburg-Bergstedt,,,['POI'],POINT(10.135831 53.676328),
Rudolf-Steiner-Schule Harburg,,,['POI'],POINT(9.892144 53.461416),
Rudolf-Steiner-Schule Nienstedten,,,['POI'],POINT(9.855262 53.549257),
Rudolf-Steiner-Schule Wandsbek,,,['POI'],POINT(10.128107 53.60308),
Rungwisch - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.909746 53.610539),
Rönneburg - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.007324 53.438458),
Rönnkamp - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.919626 53.646584),
Röthmoorweg - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.923271 53.625863),
Sachsenweg - Stadtteilschule mit Vorschulklasse,,,['POI'],POINT(9.959472 53.64052),
Sander Straße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.216342 53.495062),
Sankt-Ansgar-Schule,,,['POI'],POINT(10.031746 53.557469),
Scheeßeler Kehre - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.987127 53.426703),
Schenefelder Landstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(9.825858 53.577237),
Schimmelmannstraße - Grundschule mit Vorschulklasse,,,['POI'],POINT(10.100904 53.571328),
